DateTime_utc,NeutronCount_Epithermal_Cum1h_corrected,NeutronCount_Epithermal_Cum1h_corrected_std,NeutronCount_Epithermal_MovAvg24h_corrected,NeutronCount_Epithermal_MovAvg24h_corrected_std,Flag_Extreme_Counts,Flag_AirPressure_ERA5,AirHumidity_gapfilled,Flag_AirHumidity_ERA5,Flag_Porosity_Excess,Flag_Snow_ERA5,SoilMoisture_volumetric_MovAvg24h,SoilMoisture_volumetric_MovAvg24h_std,SoilMoisture_volumetric_MovAvg24h_lower,SoilMoisture_volumetric_MovAvg24h_upper,Footprint_Radius_m,Footprint_Depth_m,Biomass,air_pressure,year
2015-12-12 03:00:00+00:00,1324.96743701032,34.3944409287952,1343.00556971753,7.00428895386124,0,0,6.17843612708187,0,0,0,0.52347494047381,0.0156476726174266,-0.0162536638066602,0.0155649503870268,119.327064874667,0.156804852587534,,993,2015
2015-12-12 04:00:00+00:00,1363.80876107262,34.8323197645754,1342.81680028891,6.99573336942641,0,0,6.2228646795542,0,0,0,0.523895978533153,0.0156484618288854,-0.0162317897448886,0.0155452664353324,119.38129523014,0.156753434411112,,993,2015
2015-12-12 05:00:00+00:00,1300.30078234594,33.9029498702467,1340.95461916279,6.9825814441875,0,0,6.37397804096853,0,0,0,0.52807546294412,0.0157979495949156,-0.0163204635050166,0.0156303361474175,119.435607066034,0.156246649582722,,993,2015
2015-12-12 06:00:00+00:00,1251.90263785508,33.0019922184726,1339.20042848742,6.96862956971117,0,0,6.53111641340578,0,0,0,0.532056279636659,0.015937071246098,-0.0162437955105342,0.0155635100628639,118.513373517183,0.15576999599994,,993,2015
2015-12-12 07:00:00+00:00,1310.74275051751,33.7645400666912,1341.25749344612,6.96345479445311,0,0,6.75116024767583,0,0,0,0.527392457708659,0.0157264695255441,-0.0160722689799705,0.0154019481518567,118.5854820722,0.156329020260751,,993,2015
2015-12-12 08:00:00+00:00,1368.12306698079,34.3862414126204,1340.40384618457,6.95178602659628,0,0,7.1167265779441,0,0,0,0.529320741844395,0.0157834840389368,-0.016070312170836,0.0154018236514889,118.666777370522,0.156096914558296,,993,2015
2015-12-12 09:00:00+00:00,1308.11633803252,33.6522524140626,1338.09707731915,6.93571261871601,0,0,8.42706100399302,0,0,0,0.534582172278049,0.0159721109172557,-0.0163404114958986,0.0156544140546208,116.727281545598,0.155470558416518,,993,2015
2015-12-12 10:00:00+00:00,1356.94678195637,34.1701565684491,1339.35557203033,6.93003614341273,0,0,9.11732199951056,0,0,0,0.531702482244658,0.0158348336755904,-0.0161410030477651,0.0154688154814253,115.791851525168,0.155812123058824,,993,2015
2015-12-12 11:00:00+00:00,1349.40872694967,33.8092569921358,1341.33375989613,6.92528872206187,0,0,8.96003720401725,0,0,0,0.52722066975264,0.0156329328962151,-0.0157259162527759,0.0150834539503381,115.871621779102,0.156349765316643,,993,2015
2015-12-12 12:00:00+00:00,1332.61916299136,33.49389053927,1339.86846474911,6.91325545530827,0,0,8.80376970086634,0,0,0,0.530535248654055,0.0157453586408411,-0.015778258876373,0.0151343724212866,115.969364641244,0.155951431904566,,993,2015
